Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
da33d21077e4d9f1ab7dcd2d824b6e2c	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Fretibacterium	0.9940637964616205
43a023c806409ea803ff16cf0c71241f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae	0.9776371103214466
fad01b6cf1e377e7eb7b81fa34e6c74d	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema	0.9999507777789944
f97ef43b6b97c9fa17f95c05e37eb0ae	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.8797589569983305
5c16a120b8c047f5a86fa5e0fd538914	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira	0.9991981854570489
5bd771b8ee89ccdab35bb849ef098caa	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia	0.9947806886038377
ab41af268b164f374d80cdcdb176effe	d__Bacteria; p__Firmicutes; c__Clostridia	0.9876011474428275
162f711627d8130193b18e2800b53c94	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	0.9987780339594562
9056faf3f23107117b202f6e1b087ff5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.8515745005529084
893ece4b89664eca995c36db50af6f32	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Tannerella	0.9106373393633456
5e0cbaf2f6d295af6f557ec010c6ec15	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	0.9993631248471645
7b78cc65893df876a11e820bfda74565	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae	0.8313648291894028
080b502184eb4db75c9c799b3257022f	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae	0.9692766238704128
035d8e6a74519a2f84968f139d041f96	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales	0.9863035395638694
